0,1,2,3,target
0.26982072,0.8250494,0.49825567,0.07705828,13.07333
0.058550928,0.33423832,0.78489697,0.70768094,16.648169
0.788615,0.5172691,0.440199,0.14745253,13.70963
0.32819274,0.43401936,0.08860043,0.22061196,10.373283
0.5982253,0.7356631,0.9983475,0.93311334,22.586407
0.6425652,0.42124805,0.63617736,0.7856516,18.720224
0.11833619,0.4099049,0.83980227,0.38383296,16.27951
0.5718723,0.5877694,0.18447626,0.36223543,13.731362
0.33451128,0.026196709,0.024191763,0.83169705,13.627515
0.2730708,0.51807874,0.29872558,0.94067925,17.580029
0.25929675,0.4296568,0.87273026,0.84193355,19.356544
0.18610142,0.8026433,0.4581869,0.48296887,15.131971
0.13347997,0.08060151,0.7279393,0.49646115,14.490673
0.4368507,0.7295082,0.7655129,0.15890817,16.37374
0.61022514,0.13535409,0.7513751,0.6569552,17.077877
0.9566146,0.068958014,0.05705472,0.28218707,10.037595
0.2617057,0.2469788,0.9062546,0.2495462,14.962072
0.27194974,0.7593983,0.44973984,0.77671057,19.974936
0.06536616,0.48757118,0.0336136,0.06265321,9.330331
0.90643746,0.13924538,0.5324207,0.4110956,14.676894
0.34734333,0.8998333,0.021823397,0.6637897,16.106567
0.96339446,0.5601682,0.9368225,0.05225788,17.440893
0.41879332,0.2601578,0.73082095,0.9812971,20.031633
0.25653008,0.6541746,0.19809763,0.56533027,13.51089
0.46393248,0.9720053,0.60852724,0.34950638,18.150873
0.114095785,0.15124683,0.22531693,0.25096667,11.170081
0.85061604,0.5612228,0.5233909,0.11476887,14.96016
0.86013967,0.7228143,0.06766836,0.7078351,17.395716
0.5435382,0.081725344,0.45830065,0.4846963,15.186654
0.16577454,0.94569814,0.84997535,0.6690223,20.416443
0.46229556,0.41176555,0.65097344,0.54543185,15.418388
0.062273107,0.5125027,0.80640364,0.45923987,16.844446
0.05195658,0.7862782,0.20136379,0.25862083,12.794838
0.16470635,0.33021507,0.7567515,0.5193859,15.787926
0.20488128,0.8778301,0.87958187,0.8705784,20.820541
0.2387962,0.45123935,0.98498964,0.7720125,18.928125
0.02716742,0.06520459,0.46393138,0.9092202,16.309006
0.5387018,0.4978125,0.1054737,0.6567801,14.991687
0.82210314,0.38042,0.7756119,0.96447664,19.533363
0.20376647,0.5233296,0.28713796,0.7928544,15.503904
0.5775934,0.6345824,0.79791415,0.39597046,17.815199
0.9150901,0.53302884,0.15795483,0.6958991,18.07177
0.79326135,0.31676167,0.8571793,0.90614325,20.972681
0.2769045,0.98352146,0.14071153,0.20201567,12.829916
0.18422484,0.8939897,0.6542925,0.15210429,17.797913
0.4403234,0.61529803,0.083464086,0.88241637,16.758757
0.80360353,0.50520676,0.9671266,0.41776097,20.049227
0.9841103,0.66792,0.6346713,0.16595489,16.641382
0.8819277,0.4274897,0.16223341,0.0126075195,12.775913
0.5597557,0.5273996,0.7193536,0.8902581,20.56665
0.07940658,0.7314965,0.18741195,0.85817707,17.468523
0.8190635,0.5407938,0.7102428,0.3143501,18.11505
0.4711679,0.8216369,0.4592652,0.35779828,17.015364
0.49421245,0.8282493,0.33520806,0.17376159,14.199158
0.712014,0.8259782,0.10063748,0.23987411,13.810641
0.14197199,0.3479414,0.45035097,0.7488263,15.895002
0.6511476,0.6209286,0.35237494,0.84144753,19.180845
0.47128716,0.97910494,0.63414216,0.12626474,16.03586
0.67617756,0.32510403,0.6863272,0.06964115,15.243604
0.17488144,0.85573727,0.22717956,0.83704114,18.558355
0.2792761,0.64288193,0.69415057,0.5126548,16.039717
0.30531067,0.21264438,0.033189356,0.3039464,9.919214
0.6531628,0.93830484,0.8712045,0.76606476,21.524744
0.7884473,0.6649849,0.26028687,0.90719503,19.0775
0.6707323,0.56044066,0.11098947,0.44705555,13.966673
0.46035826,0.8645636,0.5466482,0.38040054,18.207176
0.9768003,0.11072059,0.42254844,0.042024676,13.16224
0.7399041,0.9180766,0.28003734,0.8583417,19.481703
0.29221824,0.9107702,0.7539619,0.8049068,18.683077
0.018006556,0.96281034,0.726671,0.3047511,15.051307
0.82939464,0.2815212,0.87275386,0.11258039,15.934529
0.703686,0.54069847,0.09653447,0.24189383,11.075292
0.012404037,0.46876797,0.30126527,0.5983575,15.021393
0.2972378,0.2999191,0.7431932,0.048142835,12.938059
0.902895,0.85226387,0.66780466,0.59322155,23.259186
0.8923025,0.18533018,0.078969166,0.23951016,14.558051
0.79457825,0.034670267,0.5828068,0.9954375,18.227627
0.8556961,0.5214457,0.06364091,0.8313735,16.85298
0.5989785,0.114933,0.09385729,0.90962684,16.179296
0.66920024,0.8292868,0.8789789,0.57177234,21.853449
0.51744634,0.4304274,0.3169466,0.43459597,12.828328
0.77387965,0.6019234,0.8925233,0.44338003,17.065853
0.6070896,0.63130754,0.59169716,0.7026338,17.898752
0.23743346,0.5123638,0.1042248,0.38451132,13.172685
0.48766705,0.65222424,0.95053107,0.6006511,19.925333
0.74359393,0.50626606,0.634104,0.07093222,15.921731
0.25439158,0.3618531,0.47249335,0.045648746,10.647249
0.1400241,0.2768143,0.9715327,0.33134702,13.0569315
0.48204106,0.19609772,0.61078006,0.28068322,14.826528
0.20699258,0.51657265,0.0055057993,0.0076640327,8.932585
0.21906881,0.036721364,0.10802575,0.33886066,8.358896
0.80258566,0.57204866,0.5126677,0.29348883,16.165287
0.9317537,0.39701504,0.087092765,0.6170665,16.31436
0.1138384,0.34522313,0.50741196,0.8742225,16.382746
0.49354658,0.70225877,0.99281687,0.13148911,16.584845
0.27473152,0.39457607,0.42182818,0.41102108,13.818404
0.907611,0.71403265,0.6079052,0.30937272,17.104143
0.8237904,0.9550605,0.8211983,0.0015651052,16.058949
0.63640136,0.05113538,0.25760722,0.0595247,10.04425
0.60379547,0.6865899,0.11448764,0.3838389,14.954497
0.4562365,0.36905304,0.121025,0.4189478,13.285412
0.751178,0.07100766,0.08018001,0.3547713,12.235152
0.94172573,0.66857266,0.6786699,0.36192,17.06919
0.5936608,0.010131184,0.63609606,0.9132869,17.300205
0.61257344,0.8736986,0.72397304,0.12055842,14.498666
0.9024533,0.066443846,0.5339675,0.14213713,13.674273
0.011706611,0.42203426,0.2950407,0.4860005,14.543321
0.5771999,0.043739073,0.1230033,0.5586424,11.399295
0.34316736,0.7291735,0.65229166,0.84560436,18.695353
0.69249284,0.42993107,0.6729666,0.27538118,16.143429
0.30631348,0.78898513,0.4464195,0.7983803,19.350103
0.8224224,0.85756236,0.9166352,0.4309852,19.61838
0.31886682,0.58219874,0.37117243,0.60107416,15.055452
0.70558584,0.68840504,0.37455288,0.16686021,12.77538
0.43052933,0.14259414,0.890097,0.34587747,15.491153
0.15445974,0.02544776,0.6458224,0.63690233,16.657772
0.34060416,0.07171189,0.4096289,0.3112175,12.501468
0.6771206,0.60577923,0.3645937,0.21789256,14.562524
0.988036,0.45400164,0.68827426,0.14055297,16.386887
0.4855897,0.02753672,0.50545514,0.9640174,16.867205
0.3842067,0.03899601,0.030955791,0.38798675,9.97829
0.16002494,0.023352096,0.7562136,0.458523,14.928969
0.28924477,0.9000832,0.11613896,0.95591885,18.010036
0.31396672,0.88840365,0.6029429,0.82670736,19.488087
0.98401314,0.28840545,0.9611355,0.3894819,17.272863
0.3855119,0.3403871,0.5414076,0.15414505,14.453501
0.5537115,0.54170483,0.7619018,0.83364993,20.304066
0.44044134,0.30233324,0.2593349,0.19462384,11.442154
0.057647582,0.34244797,0.2702477,0.9664174,16.694302
0.5577088,0.34727705,0.5804676,0.1391967,13.302182
0.44404376,0.6262343,0.48889783,0.4017788,14.910227
0.9938484,0.88031477,0.62340593,0.56937736,19.276396
0.6206605,0.20131211,0.39513776,0.039459534,10.108607
0.47554603,0.5430246,0.22774974,0.96402884,17.9932
0.9094546,0.72214323,0.53338665,0.8699692,18.67254
0.13065234,0.7905098,0.12482081,0.7942107,14.71492
0.27576756,0.8770906,0.9440421,0.14879596,14.873063
0.4626756,0.98098737,0.48340744,0.8635475,19.824228
0.5887315,0.3753299,0.28578356,0.2032231,12.7654505
0.7617982,0.3865405,0.5112755,0.49232548,16.01519
0.57727903,0.86557716,0.98073936,0.40758422,18.50077
0.82751894,0.7645278,0.57352895,0.9560471,19.972363
0.20047452,0.10926421,0.85396194,0.43914983,15.407559
0.8469688,0.8930902,0.062457595,0.88346475,18.175793
0.44831905,0.5104325,0.6265925,0.9263826,19.394304
0.019116094,0.47684348,0.687722,0.722707,15.854325
0.6925324,0.13443513,0.2993956,0.35871553,13.445672
0.8044372,0.27875987,0.21070497,0.957448,18.629843
0.008863285,0.99782085,0.6768213,0.8284693,19.958961
0.2946194,0.014315277,0.7378695,0.8341446,16.222921
0.74047613,0.1428503,0.7534279,0.7689228,18.430704
0.6585405,0.7661159,0.84592146,0.6136041,19.710651
0.08860471,0.4876278,0.07764933,0.40754303,12.057711
0.4071065,0.06600984,0.34882054,0.1109981,10.5698395
0.8082352,0.94768804,0.072316475,0.9551152,19.143396
0.5225766,0.29956567,0.076862074,0.50062424,13.366142
0.79451555,0.7070865,0.05022601,0.07290184,11.907075
0.40287328,0.2952905,0.23238432,0.2810045,11.221851
0.8034828,0.92922807,0.4051027,0.906111,19.200998
0.3214957,0.47643697,0.226029,0.64047605,13.242965
0.97898114,0.6034931,0.35781407,0.64781743,16.809608
0.12292068,0.88865906,0.50308394,0.44934973,16.294378
0.5858648,0.6247839,0.07177581,0.68261725,14.818524
0.24193168,0.71395266,0.8225348,0.80395854,20.031645
0.55250096,0.5201699,0.14287595,0.77534616,16.139353
0.2714094,0.49669543,0.2842741,0.13382836,10.056847
0.62955767,0.054332037,0.74864525,0.3175868,15.409723
0.00013469301,0.51112914,0.046851907,0.27616957,11.746996
0.7069765,0.062689625,0.8393385,0.0038199227,12.597437
0.24682386,0.74090403,0.31627014,0.10189239,13.316984
0.36023393,0.27039328,0.8427119,0.3133479,14.399424
0.78893244,0.89187217,0.43381742,0.90994316,20.660702
0.37731805,0.9640784,0.08928952,0.6870193,15.292333
0.49381405,0.3876488,0.6327119,0.70385706,15.625633
0.0043632695,0.16695309,0.7130461,0.6663854,14.861628
0.9660475,0.76103777,0.9507727,0.7025405,21.787672
0.29805222,0.10536492,0.7818239,0.64414924,15.691951
0.04818601,0.36005047,0.9567998,0.50040114,15.187136
0.43272913,0.4576996,0.20888272,0.36870718,12.9857435
0.36981326,0.05235502,0.76756763,0.41650444,14.925019
0.8221799,0.850348,0.21199405,0.65735346,17.82713
0.4722818,0.88015676,0.21574068,0.6778132,17.265556
0.60775214,0.29530147,0.1366009,0.65163976,13.92719
0.73859745,0.31562734,0.6448326,0.3951309,17.244968
0.7132069,0.19921528,0.890215,0.2874096,14.935841
0.367786,0.058091953,0.111512214,0.5158619,12.476019
0.26759267,0.8354802,0.014693389,0.37909403,14.674622
0.33734554,0.019327631,0.1243684,0.41364267,11.673953
0.49286458,0.40428975,0.5309377,0.5951317,16.118708
0.009923821,0.46409515,0.96349925,0.5190323,16.289545
0.67754227,0.31186387,0.7739914,0.7729215,19.823656
0.521296,0.97601384,0.12555021,0.016947664,11.7744055
0.77015823,0.80715555,0.12020723,0.26558283,13.763506
0.017552363,0.29330862,0.77314186,0.51796055,14.801806
0.3480956,0.3717393,0.0013536257,0.29980052,12.574469
0.64645875,0.97419447,0.8470608,0.023594964,17.592796
0.8985606,0.7831984,0.78037614,0.45799577,18.510284
0.3980053,0.30291572,0.06569486,0.22823536,10.793258
0.24660364,0.48407707,0.7474444,0.47380984,15.641877
0.05784445,0.9577898,0.94272435,0.78518957,19.719662
0.9913279,0.54448235,0.9627684,0.07560504,18.398275
0.36568075,0.22538127,0.19583309,0.14080295,9.450808
0.62241364,0.7813219,0.5782984,0.1469627,17.374577
0.8111238,0.6359547,0.3881657,0.6741303,18.79103
0.25990498,0.3451922,0.91748583,0.29050452,16.581802
0.46998826,0.8901411,0.70772135,0.062203225,15.419415
0.14730304,0.007841591,0.6309218,0.44767344,13.163984
0.13427486,0.95793414,0.52965975,0.24189329,13.901068
0.50060356,0.6796203,0.07623922,0.2747038,12.725049
0.8069655,0.45966488,0.54657716,0.432816,17.082993
0.043899942,0.16574977,0.44554165,0.20918547,12.573583
0.049979027,0.8436497,0.9811925,0.79314286,19.0822
0.8537849,0.24197713,0.96062696,0.1969257,16.148447
0.9514298,0.9948193,0.7117228,0.9811437,23.127745
0.5695398,0.25954178,0.4369959,0.59356093,14.0973425
0.07308156,0.62234324,0.98117787,0.19010764,16.346502
0.7925951,0.9078988,0.94370157,0.9601356,22.764711
0.52145964,0.9773079,0.7573102,0.16167143,17.0348
0.4769001,0.71833116,0.24734032,0.64061517,15.932468
0.66660047,0.16269974,0.5650853,0.7716269,16.31645
0.49889567,0.012103117,0.009038469,0.35702935,10.725423
0.9261941,0.22867678,0.6343637,0.22207586,14.981954
0.32167,0.8480421,0.72886145,0.095399275,15.2020235
0.42870203,0.029169764,0.48089015,0.66243404,14.053378
0.118502624,0.28888494,0.39783663,0.91953105,16.33694
0.993255,0.0449113,0.7610079,0.37172407,17.848412
0.3924582,0.75426495,0.91842645,0.95092857,21.632025
0.57712257,0.35712117,0.7875491,0.2510014,16.599724
0.56407404,0.35857847,0.65663105,0.24039891,13.461863
0.19159295,0.91823906,0.10180368,0.5059579,14.950262
0.22085278,0.03892996,0.03601882,0.17522177,7.9523344
0.8667703,0.28247875,0.9504592,0.5816223,17.49533
0.4366142,0.58008885,0.51669836,0.75877625,17.026976
0.28249606,0.35305038,0.8940943,0.9464565,20.6008
0.8925582,0.419448,0.7803655,0.47633573,19.065325
0.49753985,0.20468011,0.5911303,0.1861359,13.626812
0.3315647,0.8550302,0.2070758,0.07115828,11.344443
0.06900759,0.9407845,0.50692046,0.4094121,15.764955
0.8108786,0.8358259,0.33219102,0.69361806,18.900303
0.7711228,0.6546507,0.15159507,0.8758831,18.12078
0.53909457,0.28247243,0.42522818,0.03757109,10.254948
0.1278668,0.76554674,1.16347555e-05,0.41656584,12.054923
0.5225102,0.05463442,0.9730782,0.22612533,14.944133
0.3041987,0.3039425,0.23041666,0.001473822,10.825583
0.7293448,0.9668455,0.22429349,0.6630472,15.959039
0.74189633,0.8484254,0.4226292,0.3029309,16.387999
0.32529512,0.71262133,0.8167795,0.18161397,16.143002
0.370941,0.90194017,0.8066935,0.9848584,22.512814
0.75424826,0.3931952,0.59063786,0.66101426,18.447659
0.07845581,0.54449695,0.70932084,0.16732131,14.546458
0.7806317,0.5837728,0.9522218,0.0424223,15.892689
0.26532614,0.60155386,0.2965599,0.7144242,14.063537
0.7590053,0.102515966,0.51385444,0.50889057,14.916642
0.36928076,0.93292487,0.8275063,0.69720936,21.16196
0.7143266,0.46171615,0.9209945,0.69459546,21.155844
0.7289811,0.8616909,0.2740716,0.8070709,19.55704
0.1952406,0.34534195,0.33561045,0.97852546,16.945635
0.8565372,0.70116985,0.72705674,0.5620728,19.761652
0.9470907,0.49625877,0.38051772,0.16303533,14.150989
0.78620565,0.7344439,0.38435504,0.025193414,14.239268
0.8389973,0.011417983,0.70369977,0.9702571,20.571775
0.43766132,0.2349734,0.704871,0.8171281,16.737444
0.5464303,0.9670353,0.051668722,0.5047956,17.409328
0.71845394,0.8626405,0.1792556,0.80000347,17.980194
0.5527071,0.3965537,0.13171503,0.86529577,17.420118
0.1572732,0.30978787,0.29004553,0.871414,13.982868
0.67270297,0.7966814,0.2504679,0.6248741,17.792322
0.571746,0.83283037,0.90608704,0.0121567715,15.913165
0.67401993,0.051835798,0.54885864,0.28763273,12.284225
0.3067766,0.3529585,0.6212925,0.33404997,14.66146
0.73269904,0.4045274,0.0683532,0.78375983,16.870003
0.28575832,0.43276688,0.6854439,0.33245617,14.165358
0.056585655,0.37392104,0.9444486,0.6417344,15.739075
0.67147917,0.63228214,0.19899213,0.41833386,14.956685
0.7509398,0.1013729,0.27785277,0.27631912,12.618054
0.43201894,0.98036873,0.06750254,0.518701,16.21557
0.17936468,0.97067654,0.113303505,0.403601,15.358519
0.737885,0.70455444,0.42272863,0.34652418,16.165245
0.3976124,0.26427627,0.20533293,0.4830397,15.030349
0.26853377,0.28746167,0.65675604,0.96853733,18.274687
0.6036372,0.076979466,0.075583614,0.9514232,14.85886
0.2972908,0.09206699,0.59904456,0.62364876,13.385689
0.6485048,0.26740202,0.015110685,0.96501535,15.618109
0.25089306,0.6760263,0.7066299,0.6100074,17.313591
0.3129074,0.27109626,0.5976683,0.86609566,18.168327
0.9467337,0.1059058,0.15482861,0.94473624,17.168869
0.73653525,0.8829938,0.20263264,0.58758587,16.100891
0.70113957,0.6801119,0.4081517,0.015394892,14.129249
0.58292603,0.25310153,0.45025423,0.95758104,18.429472
0.3990353,0.8398016,0.18854061,0.6724605,18.06181
0.977007,0.1018931,0.008319942,0.43358278,13.869194
0.092625484,0.74838436,0.91454864,0.43402097,18.20913
0.25871164,0.43440333,0.7234478,0.009054162,13.2453985
0.589454,0.6132917,0.6376882,0.24202208,16.250414
0.71405274,0.09139149,0.19927034,0.8774701,17.0184
0.73872316,0.013745554,0.24837627,0.21440649,10.466695
0.27080634,0.24755977,0.06252629,0.4589405,11.519493
0.7327335,0.6067317,0.67287165,0.081149176,14.703812
0.9514907,0.83849186,0.8050903,0.8229838,22.550947
0.9327105,0.54425395,0.20028202,0.6167836,17.907482
0.7428815,0.73791736,0.521449,0.06845872,14.601337
0.37111294,0.9207666,0.58444893,0.5383319,15.558337
0.26885352,0.3684489,0.8953461,0.6664631,17.343645
0.787387,0.45434543,0.63024724,0.24838361,16.734554
0.70546085,0.42760134,0.4425455,0.64932233,17.47308
0.9362806,0.06400634,0.8247432,0.2923831,16.371069
0.44391945,0.02191333,0.30104607,0.50263125,12.660437
0.056176078,0.49109572,0.9271106,0.105393216,13.121793
0.7644407,0.40967107,0.6551737,0.2602366,16.28459
0.15949227,0.16046262,0.07049195,0.1856467,8.752385
0.6642194,0.8816906,0.81412566,0.6851343,22.884953
0.110431865,0.28918746,0.30980688,0.24995695,12.107328
0.51500565,0.5355538,0.35688597,0.35378915,14.013749
0.8285556,0.7892929,0.30779582,0.91378844,19.053164
0.952815,0.32674253,0.35442495,0.5056341,15.878401
0.9411208,0.8763194,0.10256796,0.39273074,15.958363
0.5533712,0.50313246,0.19386306,0.85881674,17.911694
0.6769408,0.8379084,0.8587643,0.74835587,21.352829
0.4392106,0.61054677,0.1603654,0.67364544,14.871886
0.17925325,0.6939496,0.22959816,0.1175513,14.057298
0.16528448,0.0019921353,0.7187396,0.7324011,15.541235
0.51493335,0.1613628,0.083554335,0.019128967,10.491636
0.16574818,0.89085555,0.24153684,0.35427132,13.785752
0.10534549,0.22236131,0.5192246,0.6077527,14.811236
0.24535231,0.057732157,0.39103287,0.23420337,11.63848
0.21955392,0.9598628,0.61630046,0.55687845,16.031237
0.4157751,0.42894432,0.540905,0.6964298,18.86148
0.7021461,0.1716939,0.5001128,0.4119581,16.056171
0.87052697,0.63141894,0.5325041,0.115394644,15.09495
0.6056379,0.117203906,0.33720657,0.14284196,10.726544
0.69207364,0.20625211,0.39185938,0.89567477,17.582136
0.20431638,0.50780505,0.41927165,0.01812404,11.935969
0.7927581,0.06904591,0.47425503,0.5606783,15.745472
0.62842643,0.68863165,0.25327238,0.009978777,13.157618
0.7234437,0.5356566,0.8361177,0.82138836,20.928118
0.84332615,0.48509467,0.3336284,0.7915582,19.335154
0.45129412,0.18344219,0.85497403,0.8825599,19.225985
0.46630976,0.075699724,0.38782609,0.80353767,14.412429
0.90177405,0.20347275,0.06697361,0.87735045,17.480747
0.38940495,0.541761,0.9680658,0.06656473,17.215591
0.648318,0.07410542,0.37546894,0.80381453,19.093664
0.43347225,0.99718237,0.55905926,0.32116216,15.887921
0.22011133,0.35052052,0.37253326,0.06871368,11.580247
0.3695742,0.46423852,0.7227377,0.65672946,15.437644
0.7087656,0.008363682,0.2176674,0.6616843,14.771343
0.48398936,0.0053134756,0.8044946,0.77280957,16.584352
0.5484192,0.06646333,0.7665151,0.5837136,18.169413
0.78195995,0.751747,0.80300206,0.51800805,18.701311
0.14032452,0.6711575,0.6204738,0.7422532,15.972308
0.169881,0.1949752,0.8904095,0.7499778,16.770195
0.9082285,0.75871533,0.59715533,0.6541327,17.694632
0.8891279,0.57880676,0.63239133,0.15647672,16.834528
0.4739212,0.7163971,0.2709427,0.20225418,11.790507
0.3138268,0.24150063,0.21491264,0.42485085,12.559608
0.9078385,0.50705963,0.18792038,0.07697167,11.075375
0.69615614,0.38279876,0.8218309,0.6595108,18.365585
0.79624146,0.27194604,0.6923589,0.264062,17.166054
0.9390685,0.6363743,0.3245118,0.26951185,15.96298
0.19092658,0.69464093,0.21871561,0.59530324,14.153248
0.26463503,0.66196895,0.81493974,0.77802527,19.153427
0.7608513,0.1877224,0.08838495,0.6989488,14.687078
0.36834723,0.43234622,0.031149093,0.25957644,12.020261
0.033676405,0.8791858,0.24339668,0.55733716,13.81192
0.03897932,0.6668474,0.32302734,0.8979192,17.379547
0.8881182,0.32529062,0.9009609,0.99615765,18.742876
0.8254157,0.84487134,0.24900873,0.5767024,16.931107
0.067255914,0.09491794,0.9988926,0.32663924,14.047464
0.7481839,0.80666506,0.8580233,0.9976283,23.380424
0.24149649,0.04035083,0.41119152,0.13008067,10.744966
0.02242589,0.3604268,0.78373826,0.5661807,14.419197
0.312778,0.654342,0.23201819,0.014381446,10.817088
0.7643534,0.62374306,0.76230264,0.038938016,16.031855
0.83711964,0.6195262,0.5633953,0.62461406,18.475058
0.8644332,0.58693653,0.5809504,0.99067914,20.210749
0.75673014,0.4422938,0.707397,0.38923046,16.4309
0.22887546,0.5968519,0.9281821,0.9291395,20.985949
0.34190527,0.5276775,0.2116359,0.9956311,16.6507
0.9811179,0.64950895,0.80441403,0.71510017,20.76597
0.59315825,0.053347997,0.45476434,0.6747863,17.485342
0.6775316,0.37312263,0.941692,0.16735703,14.814005
0.5003595,0.690884,0.6971358,0.64863896,16.790285
0.27528822,0.15620656,0.6359403,0.5993021,16.009794
0.17935601,0.70513916,0.455172,0.6677606,15.962405
0.83736706,0.16972843,0.019144868,0.77910256,14.643117
0.6096974,0.69963956,0.838155,0.8028109,19.854136
0.96092016,0.5359351,0.48849562,0.4018872,16.620502
0.15369104,0.5726072,0.27701253,0.9213075,18.262947
0.5831908,0.5928402,0.35492465,0.05198935,14.009621
0.031743765,0.42333513,0.08456538,0.6068469,13.714704
0.880973,0.88291484,0.6590454,0.21123183,16.320969
0.8629968,0.88609344,0.19665359,0.7374261,17.390036
0.28651956,0.8026403,0.9972379,0.030026006,13.397387
0.89736587,0.62263054,0.9733826,0.4650095,19.030209
0.8473879,0.062394068,0.33527905,0.067016535,12.826938
0.9753431,0.8169739,0.8525474,0.9379652,23.6014
0.08510349,0.3855976,0.071034886,0.21079311,10.19612
0.22936578,0.4691072,0.26856217,0.100978106,11.490906
0.1674911,0.14727557,0.9730768,0.7592925,16.82383
0.96776146,0.43974048,0.27836847,0.7982932,18.048607
0.32625392,0.29938337,0.23250599,0.12967898,11.882777
0.25646305,0.35531974,0.6739942,0.06256484,11.320142
0.21050695,0.8090236,0.14692192,0.34264514,13.957744
0.8646589,0.15492532,0.082736835,0.484538,14.467025
0.3024195,0.5634084,0.8038049,0.13714848,14.5877075
0.5806991,0.5055088,0.14407879,0.62399846,15.929217
0.27364042,0.4878343,0.08227232,0.45958406,15.755779
0.30646348,0.8223812,0.05697873,0.41860726,13.90111
0.45843142,0.7250061,0.5742876,0.6672123,18.543337
0.7770493,0.862203,0.3138755,0.5380227,16.839417
0.8401081,0.9894511,0.88951933,0.37146726,20.33578
0.19516651,0.48939255,0.74164146,0.49256906,16.666964
0.48318085,0.83823043,0.3614038,0.8597947,18.963093
0.4068048,0.3282331,0.45398992,0.76244694,15.358283
0.12600203,0.19641921,0.9514448,0.17549163,14.180219
0.5677273,0.5793145,0.48962447,0.64474523,18.799229
0.22982672,0.55266225,0.37217325,0.6616673,16.179634
0.14122355,0.57087743,0.18527035,0.27864307,13.267378
0.2187098,0.18283778,0.82571095,0.28570756,13.993269
0.9271238,0.96992654,0.57126045,0.14300112,18.125286
0.37454826,0.79773223,0.36739072,0.087017216,13.952899
0.5567849,0.84512085,0.7959264,0.17512314,16.130299
0.6727646,0.22050427,0.21820754,0.8740718,16.5543
0.24966896,0.26324734,0.0006533908,0.870669,13.0375805
0.7925948,0.62732893,0.7502658,0.15204857,15.91784
0.4583236,0.3512194,0.093776524,0.48613048,13.354842
0.92073965,0.04005912,0.2914609,0.20754093,12.92225
0.23814665,0.90843457,0.46806905,0.4662994,15.297088
0.76057565,0.1544922,0.48726535,0.42998523,15.969919
0.5969107,0.9995577,0.7694489,0.3978657,19.595407
0.82755303,0.17070836,0.030463686,0.20444837,10.839773
0.34041154,0.5105808,0.6151291,0.9106057,17.065252
0.509854,0.50127566,0.05024301,0.034911554,10.850445
0.55116,0.4381786,0.8391804,0.16067958,15.12023
0.024971662,0.44903877,0.23747855,0.049614374,10.46929
0.7245983,0.111593,0.6083195,0.28104976,13.984946
0.17349605,0.37975153,0.8014458,0.39209357,13.391828
0.7507697,0.1254863,0.7727714,0.23693332,14.651364
0.67739314,0.56578153,0.92914474,0.38732252,17.959345
0.06616519,0.019155486,0.8268586,0.5247356,15.191485
0.77524406,0.2344256,0.34508374,0.030103872,11.471277
0.9614923,0.6678679,0.93320507,0.2654964,20.493628
0.6114636,0.6785,0.3175497,0.84810925,16.313154
0.94716144,0.8848551,0.73906696,0.2774647,20.052195
0.28161603,0.9633603,0.010284496,0.71604997,15.821692
0.70624614,0.62268955,0.99010885,0.31187943,19.290903
0.33997187,0.0789394,0.44279814,0.26104853,12.195757
0.3433867,0.8345718,0.9354845,0.18573307,18.299824
0.37250894,0.9286306,0.06180846,0.09236053,12.307893
0.16279098,0.5952128,0.15047227,0.9680764,15.331424
0.44671452,0.50151795,0.24665862,0.47096026,15.825774
0.66191363,0.75117713,0.7538681,0.5778911,19.113655
0.90435976,0.81740785,0.75704813,0.055605523,17.323143
0.006877962,0.21244727,0.6635236,0.41119748,14.889977
0.40240625,0.8845869,0.8955628,0.9091753,20.646477
0.3138781,0.69105583,0.27163318,0.19060983,13.803173
0.18463245,0.34210762,0.42995763,0.8309492,15.4679165
0.11989109,0.73492587,0.5314549,0.28794533,14.552154
0.49281958,0.29994208,0.596082,0.4338439,15.33398
0.16440552,0.11658307,0.5466957,0.902413,14.607284
0.3439577,0.7330001,0.65866137,0.9315549,19.067673
0.820981,0.56660527,0.6570305,0.8983865,21.755909
0.3995188,0.3267947,0.010811084,0.8265511,15.405289
0.8009807,0.10445452,0.5768574,0.4639817,15.426298
0.118709095,0.98056823,0.21469589,0.06723418,12.998408
0.5948474,0.7388667,0.032443445,0.65871763,15.560289
0.5322919,0.10326501,0.17252387,0.56797427,14.636984
0.2963576,0.93831575,0.81874025,0.9835672,21.437088
0.25967085,0.96972364,0.43123388,0.3475188,16.131031
0.050349526,0.052765258,0.69201124,0.457929,14.71577
0.22652163,0.6139703,0.25285813,0.5776318,14.088156
0.35920873,0.82355225,0.8206962,0.47735038,19.898207
0.3508191,0.3625598,0.80571455,0.32817948,13.969885
0.20905937,0.08468834,0.46669313,0.4821321,14.821832
0.8409087,0.2212387,0.38099128,0.80840576,16.790396
0.8236236,0.38461107,0.45912403,0.3032859,14.881952
0.9325549,0.11864377,0.93374944,0.68386644,17.154175
0.53157216,0.03265906,0.4755962,0.4077481,13.095028
0.1612188,0.6564096,0.97115093,0.5621888,17.298376
0.71475327,0.06845045,0.417667,0.11635849,11.596901
0.6127958,0.93848217,0.66177773,0.07680305,16.224712
0.3546662,0.55066335,0.40320775,0.83364403,18.242346
0.814671,0.611831,0.37345794,0.25533637,15.498248
0.105874315,0.35489768,0.4131725,0.6758229,15.16569
